Дата запуска,Блюдо,Количество повторных продаж,Стоимость по меню,Фактическая цена реализации за ед,Продано количество,Подарено по акции,Количество продаж с уценкой,Кол-во товаров проданных по спец цене ПЛ,Кол-во товаров проданных за живчики,Кол-во списаний,закупка
04.11.2023,Свинина по-строгановски с картофельным пюре,4.0,220,0,0.0,0,0,0,0,6.0,6.0
15.10.2024,Свинина по-строгановски с картофельным пюре. САНТОС 2,4.0,229,226,9.0,0,1,0,0,0.0,10.0
11.02.2024,Сельдерей стебель шт,0.0,155,0,0.0,0,0,0,0,1.0,1.0
13.07.2023,Сельдь под шубой с яблоком  ,6.0,170,126,16.0,0,1,0,0,10.0,26.0
13.09.2022,"Семена Чиа отборные, банка 180 г",0.0,299,299,1.0,0,0,0,0,0.0,1.0
22.12.2022,Семена льна коричневого 200гр,0.0,130,130,1.0,0,0,0,0,0.0,1.0
20.12.2022,"Семена тыквы очищенные, банка 170г",2.0,259,213,8.0,0,0,0,0,0.0,8.0
30.05.2023,Семечки подсолнечника жареные 140г,0.0,111,44,3.0,0,0,0,222,0.0,229.0
30.05.2023,Семечки подсолнечника жареные соленые 140г,1.0,129,19,7.0,0,0,0,1110,0.0,1110.0
17.05.2024,Сендвич с ветчиной и сыром с соусом ранч 180г. КИТЧЕН-ЕРП,71.0,845,111,133.0,0,1,87,0,0.0,217.0
31.01.2022,Сендвич с тунцом и соусом гамадари 160гр,10.0,249,0,0.0,0,0,0,0,7.0,7.0
17.05.2024,Сендвич с тунцом и соусом гамадари 160гр. КИТЧЕН-ЕРП,10.0,273,240,18.0,0,0,0,0,4.0,22.0
12.02.2022,"Сет мини бриошь, 160гр",5.0,256,233,11.0,0,0,0,0,6.0,18.0
02.09.2024,Сет онигири 1 сентября . БМ,10.0,340,222,32.0,0,1,0,0,10.0,44.0
21.07.2024,Сет №1,0.0,485,413,1.0,0,1,0,0,3.0,5.0
01.11.2023,Сибас с лимоном и тимьяном (заморозка),0.0,1215,0,0.0,0,0,0,0,3.1,3.0
08.09.2022,Сидр безалкогольный Bullevie Petit Berries,2.0,220,221,6.0,0,0,0,0,0.0,6.0
08.09.2022,Сидр безалкогольный Bullevie Petit Grapefruit,1.0,220,220,1.0,0,0,0,0,0.0,1.0
08.05.2023,Сидр безалкогольный Petit 450 мл.,4.0,251,222,8.0,0,0,0,0,0.0,8.0
19.10.2023,Сидр безалкогольный Petit Coconut 450 мл,0.0,220,220,1.0,0,0,0,0,0.0,1.0
19.07.2023,Сироп Личи 10 мл,3.0,15,10,6.0,0,0,0,0,0.0,6.0
20.07.2023,Сироп Манго 10 мл,0.0,10,10,1.0,0,0,0,0,0.0,1.0
29.12.2021,Сироп Обжаренный лесной орех 10мл,0.0,30,0,81.0,0,0,0,0,0.0,81.0
29.12.2021,Сироп Соленая карамель 10мл,34.0,29,8,79.0,0,0,0,0,0.01,79.0
17.02.2021,Сироп Шоколадная бомба 10мл,0.0,23,0,62.0,0,0,0,0,0.0,62.0
10.03.2019,"Сироп ванильный, 10мл",21.0,20,9,38.0,0,0,0,0,0.0,38.0
10.07.2020,Сироп из топинамбура натуральный,0.0,256,256,2.0,0,0,0,0,0.0,2.0
13.07.2020,Сироп из топинамбура со вкусом клубники,0.0,256,256,1.0,0,0,0,0,1.0,2.0
23.03.2019,"Сироп карамель, 10 мл",0.0,60,0,184.0,0,0,0,0,1.0,188.0
16.11.2022,"Сироп клубника и земляника, 10 мл",2.0,15,8,13.0,0,0,0,0,0.0,13.0
29.11.2019,"Сироп кокос, 10мл",9.0,12,7,23.0,0,0,0,0,0.0,23.0
28.11.2023,"Сироп малиновый, 10 мл",11.0,13,7,25.0,0,0,0,0,0.0,25.0
10.03.2019,"Сироп миндаль, 10 мл",8.0,15,8,22.0,0,0,0,0,0.0,22.0
30.06.2023,Сироп спайси 10 мл,0.0,10,10,1.0,0,0,0,0,0.0,1.0
21.11.2020,Скрамбл с моцарелой и сливками,13.0,214,0,0.0,0,0,0,0,3.0,3.0
13.01.2025,Скрамбл с моцарелой и сливками. КАЧЕСТВО ВКУСА,13.0,238,194,16.0,0,0,0,0,3.0,19.0
13.07.2023,Сладкий ролл - ШОКОЛАДНЫЙ,2.0,189,0,0.0,0,0,0,0,7.0,7.0
01.01.1970,Сладкий ролл - ШОКОЛАДНЫЙ. ИП Николаева Ангела Федоровна,2.0,189,186,7.0,0,1,0,0,2.0,10.0
04.09.2024,Слива 500 г,0.0,120,120,1.0,0,0,0,0,0.0,1.0
01.01.1970,Сливки Безлактозные 11% 500 г для БАРА,0.0,0,0,0.0,0,0,0,0,2.7,3.0
15.02.2023,Сливки безлактозные для кофе 50 мл,0.0,0,0,18.0,0,0,0,0,0.0,18.0
02.10.2023,Сливки для кофе 30 мл,1.0,30,30,6.0,0,0,0,0,0.0,6.0
15.02.2023,Сливки для кофе 50 мл,0.0,0,0,405.0,0,0,0,0,0.0,400.0
29.11.2023,"Слойка с горбушей, 120 гр",7.0,149,104,25.0,0,1,0,0,12.0,38.0
14.12.2023,"Слойка со шпинатом и сыром, 120 гр",5.0,150,135,11.0,0,1,0,0,7.0,19.0
05.09.2024,"Смесь из семян для салата, десертов, гарниров 200г",0.0,199,99,2.0,0,0,0,597,0.0,599.0
20.12.2022,Смесь с орехами и сухофруктами #4,2.0,333,222,3.0,0,0,0,0,0.0,3.0
21.12.2022,Смесь с орехами и сухофруктами #5,0.0,239,239,2.0,0,0,0,0,0.0,2.0
20.12.2022,"Смесь с орехами, сухофруктами и цукатами #1",1.0,199,199,2.0,0,0,0,0,0.0,2.0
26.11.2022,"Смесь специй ""Для глинтвейна"" в коробочке",1.0,199,199,1.0,0,0,0,0,0.0,1.0
09.08.2021,Сметана ТС 20% 200 г п/стакан,1.0,99,99,1.0,0,0,0,0,0.0,1.0
16.01.2025,Сметанник 150 гр. Маркетинг и еда,45.0,258,99,71.0,0,4,6,0,7.0,86.0
12.04.2022,"Снеки кукурузные палочки натуральные ""Сыр"" 50г",4.0,107,88,11.0,0,0,0,0,0.0,11.0
12.04.2022,"Снеки кукурузные палочки натуральные ""Томат"" 50г",3.0,88,86,6.0,0,0,0,0,0.0,6.0
09.01.2025,Соба с куриным филе и овощами. ИП Ульшина Инна Гарьевна,33.0,547,233,61.0,0,1,0,0,3.0,65.0
28.06.2024,"Соевый соус, порц. ИП Иванов ППСВ",121.0,104,15,204.0,0,0,0,0,1.0,209.0
16.09.2022,Сок из абрикоса и яблок 750мл,0.0,225,225,2.0,0,0,0,0,0.0,2.0
01.11.2023,Сок яблочно-грушевый 750мл,0.0,211,211,4.0,0,0,0,0,0.0,4.0
11.01.2024,Сок яблочный прямого отжима 1л,4.0,228,200,8.0,0,0,0,0,0.0,8.0
28.12.2021,Соленая карамель 200 гр,0.0,289,289,1.0,0,0,0,0,0.0,1.0
07.09.2021,Соленая кокосовая карамель с перцем чили 230 г,0.0,333,0,0.0,0,0,0,0,1.0,1.0
24.03.2022,"Соль для ванн, грейпфрут, 500 г",0.0,598,299,2.0,0,0,0,0,0.0,2.0
29.07.2019,"Соль порционная Жизньмарт 1гр, шт ",0.0,3,0,48.0,0,0,0,0,0.0,48.0
23.07.2024,"Сорбет ""Крыжовник"", 80г",0.0,129,129,2.0,0,0,0,0,0.0,2.0
06.11.2021,"Сорбет Ананас, 100г",0.0,135,118,2.0,0,0,1,0,0.0,3.0
19.04.2023,Сорбет Гранат 150 г,0.0,285,285,1.0,0,0,0,0,0.0,1.0
13.09.2022,Сорбет Лимон 80гр.,0.0,131,131,2.0,0,0,0,0,0.0,2.0
19.04.2023,Сорбет Малина 125г,2.0,275,257,4.0,0,0,1,0,0.0,5.0
19.04.2023,Сорбет Манго 160г,1.0,273,259,5.0,0,0,1,0,0.0,6.0
23.11.2023,"Сорбет Черная клубника, 100г",3.0,173,135,10.0,0,0,0,0,0.0,10.0
28.07.2022,"Сорбет манго-маракуйя 75гр,    ",0.0,142,142,1.0,0,0,0,0,0.0,1.0
28.10.2022,"Сорбет""Облепиха""80гр.",3.0,193,129,3.0,0,0,0,0,0.0,3.0
09.02.2024,Сосиска в тесте,8.0,176,98,29.0,0,3,0,0,16.0,50.0
20.02.2024,"Сосиски ""Из грудки индейки и говядины"" БЕЗ ГЛЮТЕНА (вакуумная упаковка) (5шт по 50г)",0.0,289,267,4.0,0,1,0,0,0.0,5.0
25.01.2022,"Сосиски ""Из грудки куриной с тыквой"" 200г",0.0,300,248,4.0,0,0,0,0,5.0,9.0
19.04.2022,"Сосиски ""Из индейки"" п/а, в/у/т",2.0,316,301,5.0,0,1,0,0,7.0,13.0
27.12.2022,"Сосиски Молочные Традиционные подкопченные 270 гр (иск/об, в/у)",3.0,241,203,8.0,0,2,0,0,0.0,10.0
08.12.2023,"Сосиски из мяса птицы, п/а, в/у/т (10шт по 18г.), пастер.",0.0,245,245,1.0,0,0,0,0,0.0,1.0
23.07.2024,"Сосиски с моцареллой и базиликом, 250г",0.0,407,331,1.0,0,1,0,0,7.0,9.0
22.06.2021,Соус Вустерский 250 мл,0.0,259,259,1.0,0,0,0,0,0.0,1.0
20.06.2021,Соус Устричный 250 мл,1.0,199,199,1.0,0,0,0,0,0.0,1.0
24.07.2019,"Соус овощной с кусочками томатов, луком и чесноком 360г",0.0,144,115,1.0,0,0,0,0,0.0,1.0
12.08.2020,"Соус соевый легкий с/б, 250мл",0.0,133,133,1.0,0,0,0,0,0.0,1.0
25.07.2024,Соус ткемали классический 285г,1.0,199,6,1.0,0,0,0,0,0.0,1.0
25.07.2019,Соус томатный Сацебели 270г,0.0,149,5,1.0,0,0,0,0,0.0,1.0
01.03.2024,Спаржа по-корейски,3.0,145,145,5.0,0,0,0,0,2.0,7.0
06.02.2024,"Спрей антибактериальный, 20 мл",0.0,258,121,2.0,0,0,0,0,0.0,2.0
29.05.2021,"Спрей для лица глубокое увлажнение-гидролат олибанум, 50 мл",0.0,399,399,1.0,0,0,0,0,0.0,1.0
28.05.2021,"Спрей для лица дыхание кожи, гидролат лаванды, 50 мл",0.0,399,399,1.0,0,0,0,0,0.0,1.0
02.03.2024,Стейк из капусты с зелёным маслом 200 г,2.0,153,140,7.0,0,0,0,0,6.0,13.0
11.03.2024,Стрипсы куриные 300гр (заморозка),1.0,225,170,2.0,0,0,0,0,0.0,2.0
15.01.2024,Суп Рассольник с говядиной (заморозка),2.0,367,245,3.0,0,0,0,0,0.0,3.0
01.03.2023,Суп Том Кха,6.0,283,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,Суп Том Кха. Маркетинг и еда,6.0,248,248,11.0,0,0,0,0,0.0,11.0
10.05.2024,Суп Том-ям с курицей,7.0,245,209,17.0,0,1,0,0,5.0,23.0
03.03.2022,"Суп греческий, 210 гр.",0.0,245,245,1.0,0,0,0,0,0.0,1.0
10.03.2024,Суп из чечевицы постный,0.0,125,118,3.0,0,0,0,0,8.0,11.0
29.02.2024,Суп из чечевицы с говядиной,1.0,155,0,0.0,0,0,0,0,6.0,6.0
16.01.2025,Суп из чечевицы с говядиной. Маркетинг и еда,1.0,151,151,4.0,0,0,0,0,1.0,5.0
21.06.2024,Суп куриный с фрикадельками и тархуном,3.0,143,138,10.0,0,0,0,0,5.0,15.0
05.12.2020,"Суп-крем грибной, шт 300гр",2.0,198,0,0.0,0,0,0,0,3.0,3.0
13.01.2025,"Суп-крем грибной, шт 300гр. КАЧЕСТВО ВКУСА",2.0,218,189,15.0,0,0,0,0,1.0,16.0
16.05.2019,"Суп-лапша куриный, шт",25.0,136,0,0.0,0,0,0,0,3.0,3.0
16.01.2025,"Суп-лапша куриный, шт. Маркетинг и еда",25.0,259,135,43.0,0,1,0,0,3.0,48.0
13.03.2019,"Суп-пюре из тыквы, шт 300гр",15.0,176,0,0.0,0,0,0,0,2.0,2.0
09.01.2025,"Суп-пюре из тыквы, шт 300гр. КАЧЕСТВО ВКУСА",15.0,220,172,21.0,0,0,0,0,2.0,23.0
26.10.2024,Суп-пюре из шпината с брокколи 300г,0.0,175,0,0.0,0,0,0,0,3.0,3.0
12.02.2024,"Суповой набор (лосось,заморозка) 1кг",3.0,497,199,5.0,0,0,0,0,0.0,5.0
01.12.2023,"Сухарики багет ""Бекон""",2.0,48,20,19.0,0,0,0,693,0.0,701.0
02.12.2023,"Сухарики багет ""Сметана и лук""",1.0,51,33,11.0,0,0,0,0,0.0,11.0
01.12.2023,"Сухарики багет ""Сыр""",6.0,44,33,12.0,0,0,0,0,0.0,12.0
12.01.2023,Сухарики из классической пастилы,0.0,146,146,1.0,0,0,0,0,0.0,1.0
12.01.2023,Сухарики из пастилы с черникой,1.0,146,146,3.0,0,0,0,0,0.0,3.0
16.12.2020,Сухарики пшеничные 15г ,22.0,7,0,0.0,0,0,0,0,2.0,2.0
08.12.2023,Сухарики пшеничные 15г . ИП Селиванова С. Л.,22.0,13,6,26.0,0,0,0,0,1.0,27.0
24.01.2023,Сухарики ржаные с семенами подсолнечника с чесноком,0.0,99,99,2.0,0,0,0,0,0.0,2.0
14.10.2021,Сухарики ржаные с чесноком и солью 80гр,8.0,52,45,10.0,0,0,0,0,9.0,19.0
09.12.2022,Суши сендвич с курицей и оригинальным соусом,14.0,218,0,0.0,0,0,0,0,7.0,7.0
09.01.2025,Суши сендвич с курицей и оригинальным соусом. ИП Ульшина Инна Гарьевна,14.0,200,175,23.0,0,3,0,0,1.0,27.0
19.09.2020,Суши сендвич с лососем Жизньмарт,19.0,289,0,0.0,0,0,0,0,7.0,7.0
10.01.2025,Суши сендвич с лососем Жизньмарт. ИП Ульшина Инна Гарьевна,19.0,255,232,25.0,0,2,0,0,0.0,27.0
14.09.2020,Суши сендвич с лососем и Суши сендвич с чуккой Жизньмарт,13.0,222,0,0.0,0,0,0,0,3.0,3.0
09.01.2025,Суши сендвич с лососем и Суши сендвич с чуккой Жизньмарт. ИП Ульшина Инна Гарьевна,13.0,222,219,23.0,0,1,0,0,1.0,25.0
23.08.2024,Суши-кайф в стаканчике ИгорьУгорь,5.0,205,198,11.0,0,0,0,0,9.0,20.0
23.08.2024,Суши-кайф в стаканчике креветка с манго,2.0,218,0,0.0,0,0,0,0,10.0,10.0
25.11.2024,Суши-кайф в стаканчике креветка с манго. ФУДМАКС,2.0,203,203,4.0,0,0,0,0,0.0,4.0
14.08.2024,Суши-кайф в стаканчике с крабом в итальянском соусе,1.0,162,0,0.0,0,0,0,0,11.0,11.0
25.11.2024,Суши-кайф в стаканчике с крабом в итальянском соусе. ФУДМАКС,1.0,154,151,7.0,0,0,0,0,1.0,8.0
23.08.2024,Суши-кайф в стаканчике с курицей и острым соусом шрирачи,4.0,156,0,0.0,0,0,0,0,11.0,11.0
25.11.2024,Суши-кайф в стаканчике с курицей и острым соусом шрирачи. ФУДМАКС,4.0,146,142,7.0,0,0,0,0,0.0,7.0
11.09.2021,СушиРита на прогулке с лососем,13.0,309,0,0.0,0,0,0,0,9.0,9.0
10.01.2025,СушиРита на прогулке с лососем. ИП Ульшина Инна Гарьевна,13.0,259,256,20.0,0,2,0,0,0.0,22.0
11.09.2021,"СушиРита с курицей спайси, шт (Жизньмарт)",14.0,238,0,0.0,0,0,0,0,6.0,6.0
09.01.2025,"СушиРита с курицей спайси, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",14.0,192,187,23.0,0,6,0,0,1.0,29.0
20.12.2022,Сушки: Ванильные,7.0,64,55,15.0,0,0,0,0,0.0,15.0
28.11.2023,"Сыр ""Тильзитер"" 45%, нарезка 125 гр",0.0,180,180,1.0,0,0,0,0,0.0,1.0
30.03.2023,"Сыр ""Топленое молоко"" с массовой долей жира в сухом веществе 45%, 200г",0.0,229,229,1.0,0,0,0,0,0.0,1.0
09.08.2021,"Сыр Адыгейский мягкий, 250г",0.0,217,0,0.0,0,0,0,0,1.0,1.0
03.04.2019,"Сыр Гауда в/у, кг",0.0,1523,0,0.0,0,0,0,0,0.194,0.0
25.03.2019,"Сыр Качокавалло, 250г",0.0,328,0,0.0,0,0,0,0,2.0,2.0
09.09.2022,Сыр Качотта с наполнителем «Лисички с жареным луком» БЗМЖ,0.0,2040,2040,0.17,0,0,0,0,0.0,0.0
09.11.2023,"Сыр Лейденский, вес",0.0,1230,1230,0.26,0,0,0,0,0.0,0.0
09.11.2023,"Сыр Морбье, вес",0.0,1900,1900,0.19,0,0,0,0,0.0,0.0
16.08.2021,"Сыр Моцарелла Мини, 150г",0.0,195,0,0.0,0,0,0,0,2.0,2.0
11.09.2021,"Сыр Моцарелла для запекания, 250г",0.0,214,0,0.0,0,0,0,0,1.0,1.0
25.03.2019,"Сыр Моцарелла мягкий, 130г",0.0,161,159,1.0,0,0,0,0,1.0,2.0
28.05.2024,Сыр Мукка с итальянскими травами 40% 200г,0.0,295,0,0.0,0,0,0,0,7.0,7.0
28.05.2024,Сыр Мукка с трюфелем 40% 200г,0.0,398,358,2.0,0,1,0,0,0.0,3.0
25.03.2019,"Сыр Рикотта, 250г",1.0,110,103,2.0,0,1,0,0,2.0,5.0
25.03.2019,"Сыр Сулугуни, 250г",0.0,207,207,2.0,0,0,0,0,0.0,2.0
29.03.2023,"Сыр Тильзитер с массовой долей жира в сухом веществе 45%, 200г",0.0,212,212,2.0,0,0,0,0,0.0,2.0
15.12.2022,"Сыр молодой Буррата, 180г",2.0,322,320,3.0,0,0,0,0,1.0,4.0
15.12.2022,"Сыр молодой Страччателла, 250г",2.0,394,392,2.0,0,0,0,0,2.0,4.0
29.06.2023,"Сыр мягкий Буратта, 140 гр",0.0,276,265,1.0,0,0,0,0,5.0,6.0
12.07.2023,"Сыр мягкий Страчателла, 200 гр",2.0,292,292,3.0,0,0,0,0,6.0,9.0
12.04.2023,"Сыр с белой плесенью ""Бри"" с массовой долей жира 60% 125 гр",2.0,259,259,4.0,0,0,0,0,0.0,4.0
12.04.2023,"Сыр с белой плесенью ""Камамбер"" с массовой долей жира 50% 125 гр",3.0,362,259,7.0,0,0,0,0,0.0,7.0
20.04.2024,Сыр с белой плесенью Бри с виноградным соусом 50% 145г,0.0,380,0,0.0,0,0,0,0,1.0,1.0
20.06.2024,Сыр с белой плесенью Камамбер с орехами и виноградным соусом 50% 145г,0.0,370,0,0.0,0,0,0,0,1.0,1.0
17.09.2024,Сыр с белой плесенью Нёшатель 150г,0.0,429,429,1.0,0,0,0,0,2.0,3.0
07.03.2023,"Сыр фасованный ""Swiss Cheddar"" кусок 150 г",0.0,385,0,0.0,0,0,0,0,8.0,8.0
07.03.2023,"Сыр фасованный ""Swiss Maasdam"" кусок 150г",0.0,360,0,0.0,0,0,0,0,8.0,8.0
08.03.2023,"Сыр фасованный ""Swiss Thurmesan"" кусок 150г",0.0,390,390,1.0,0,0,0,0,7.0,8.0
05.05.2023,Сырники из творога 6шт,2.0,298,279,4.0,0,2,0,0,3.0,9.0
17.04.2024,Сырники из творога с изюмом,0.0,325,244,1.0,0,1,0,0,7.0,9.0
30.09.2022,Сырники с кокосом 180 гр,0.0,244,194,1.0,0,0,0,0,11.0,12.0
30.09.2022,Сырники с шоколадными каплями 180 гр,5.0,213,199,8.0,0,0,0,0,7.0,15.0
05.06.2024,Сырники с ягодным джемом МФ,0.0,292,195,3.0,0,0,0,0,0.0,3.0
11.03.2019,"Сырники с ягодным джемом, шт 200/30 гр",7.0,219,0,0.0,0,0,0,0,4.0,4.0
15.10.2024,"Сырники с ягодным джемом, шт 200/30 гр. САНТОС 2",7.0,281,213,21.0,0,1,0,0,4.0,26.0
15.05.2023,Сырный крем-суп с пармезаном,5.0,271,194,17.0,0,0,0,0,0.0,17.0
15.07.2020,Сырок ванильный белый шоколад 85г,6.0,133,0,0.0,0,0,0,0,4.0,4.0
16.01.2025,Сырок ванильный белый шоколад 85г. Маркетинг и еда,6.0,140,123,9.0,0,1,0,0,2.0,12.0
20.08.2020,Сырок с соленой карамелью 85г ,10.0,133,0,0.0,0,0,0,0,5.0,5.0
16.01.2025,Сырок с соленой карамелью 85г . Маркетинг и еда,10.0,197,125,19.0,0,0,0,0,0.0,19.0
24.09.2024,Сырок творожный глазированный в молочном шоколаде картошка м.д.ж. 20 % 50 г,4.0,89,69,13.0,0,0,0,0,0.0,13.0
21.11.2023,Сырок творожный глазированный в молочном шоколаде с ванилью м.д.ж. 26% 40 гр.,4.0,111,68,22.0,0,0,0,0,6.0,28.0
21.11.2023,Сырок творожный глазированный в молочном шоколаде с молоком сгущённым варёным м.д.ж. 26% 40 гр.,16.0,156,68,26.0,0,0,0,0,0.0,26.0
24.09.2024,Сырок творожный глазированный в молочном шоколаде суфле м.д.ж. 15 % 40 г,6.0,94,69,12.0,0,0,0,0,1.0,13.0
14.02.2025,Сэндвич с запеченной куриной грудкой и яичным скрамблом 160г. Качество вкуса Сибирь,56.0,634,196,90.0,0,3,0,0,8.0,100.0
18.07.2024,Сэндвич с запеченной курицей и яичным скрэмблом МФ,1.0,504,168,3.0,0,0,0,0,0.0,3.0
29.11.2022,Сэндвич со щечками и луковым конфи,6.0,217,0,0.0,0,0,0,0,5.0,5.0
22.10.2024,Сэндвич со щечками и луковым конфи. ИП Мурачев Михаил Анатольевич,6.0,268,215,21.0,0,2,0,0,3.0,26.0
18.07.2024,Тарт клубничный 80г VEGAN,1.0,179,179,2.0,0,0,0,0,5.0,7.0
15.12.2023,"Тарталетка лимонная, 90г",7.0,145,145,9.0,0,0,0,0,1.0,10.0
12.07.2023,"Творог для детей клубника-банан 4,2%, 100г",0.0,40,0,0.0,0,0,0,0,5.0,5.0
12.07.2023,"Творог для детей яблоко-банан 4,2%, 100г",0.0,40,28,7.0,0,1,0,240,4.0,245.0
12.07.2023,"Творог для детей яблоко-груша 4,2%, 100г",0.0,40,40,6.0,0,0,0,0,7.0,13.0
12.07.2023,"Творог с абрикосом и манго 5%, 120г",2.0,83,66,8.0,0,0,0,0,16.0,24.0
18.07.2023,"Творог с земляникой 5%, 120г",0.0,98,65,5.0,0,0,0,0,7.0,12.0
18.07.2023,"Творог с клубникой и бананом 5%, 120г",1.0,109,66,4.0,0,0,0,0,8.0,12.0
15.04.2022,Творожная запеканка классическая 200г,8.0,188,0,0.0,0,0,0,0,7.0,7.0
16.01.2025,Творожная запеканка классическая 200г. Маркетинг и еда,8.0,235,188,20.0,0,0,0,0,0.0,20.0
15.04.2022,Творожная запеканка с изюмом 200г,8.0,188,0,0.0,0,0,0,0,3.0,3.0
17.01.2025,Творожная запеканка с изюмом 200г. Маркетинг и еда,8.0,256,183,15.0,0,3,0,0,0.0,18.0
15.04.2022,Творожная запеканка с шоколадом 200г,12.0,188,0,0.0,0,0,0,0,4.0,4.0
17.01.2025,Творожная запеканка с шоколадом 200г. Маркетинг и еда,12.0,201,184,15.0,0,2,0,0,0.0,17.0
25.12.2023,Творожный сырок с сах. и аром. ванили 8% 100 гр,0.0,60,60,1.0,0,0,0,0,15.0,16.0
25.06.2024,Творожный сырок с сах. и изюмом мдж 8% 100 гр,2.0,66,60,6.0,0,0,0,0,10.0,16.0
09.05.2024,Темаки с креветкой и шампиньонами в соусе Том Ям,2.0,159,0,0.0,0,0,0,0,5.0,5.0
09.12.2024,Темаки с креветкой и шампиньонами в соусе Том Ям. ИП Каракулова Светлана Викторовна,2.0,205,155,21.0,0,2,0,0,2.0,25.0
29.12.2023,Темаки с куриной грудкой чуккой и кимчи,4.0,135,0,0.0,0,0,0,0,3.0,3.0
09.12.2024,Темаки с куриной грудкой чуккой и кимчи. ИП Каракулова Светлана Викторовна,4.0,157,133,14.0,0,2,0,0,3.0,18.0
15.07.2024,Темаки с курицей в соусе Чили Терияки,0.0,165,0,0.0,0,0,0,0,10.0,10.0
09.12.2024,Темаки с курицей в соусе Чили Терияки. ИП Каракулова Светлана Викторовна,0.0,163,139,8.0,0,2,0,0,0.0,10.0
20.04.2024,Темаки сливочный цыпленок Спайси-Унаги,4.0,149,0,0.0,0,0,0,0,13.0,13.0
12.08.2024,Темаки сливочный цыпленок Спайси-Унаги. ИП Павлов Алесей Валерьевич,4.0,192,140,21.0,0,1,0,0,5.0,27.0
29.12.2023,Темаки спайси криль и сурими,3.0,131,0,0.0,0,0,0,0,8.0,8.0
09.12.2024,Темаки спайси криль и сурими. ИП Каракулова Светлана Викторовна,3.0,131,131,8.0,0,0,0,0,0.0,8.0
08.03.2022,Темный Шоколад клубника лаванда ,1.0,160,160,3.0,0,0,0,0,0.0,3.0
08.03.2022,Темный Экстра шоколад апельсин миндаль 50 гр,0.0,138,138,4.0,0,0,0,0,0.0,4.0
20.03.2024,"Темный шоколад Никарагуа,70%(100г)",0.0,358,358,1.0,0,0,0,0,0.0,1.0
27.04.2023,Тефтели мясные с рисом 500г,0.0,366,366,1.0,0,0,0,0,0.0,1.0
08.07.2024,Тирамису 200г,6.0,337,214,21.0,0,1,0,0,1.0,23.0
17.04.2021,Томат тепличный фас.,1.0,129,129,2.0,0,0,0,0,1.0,3.0
22.11.2022,Томаты вес,0.0,390,0,0.0,0,0,0,0,0.476,0.0
13.08.2020,Томаты вяленые в масле 250г,0.0,289,144,2.0,0,0,0,723,0.0,725.0
05.06.2021,Томаты маринованные с чесноком,0.0,164,164,2.0,0,0,0,0,0.0,2.0
20.11.2021,"Томаты черри красные сладкие, 250 г",3.0,135,118,8.0,0,0,0,0,4.0,12.0
17.04.2024,Тоник Грейпфрут-груша стакан 400,0.0,178,178,6.0,0,0,0,0,0.0,6.0
01.01.1970,Тоник для Бара,0.0,0,0,0.0,0,0,0,0,3.113,3.0
09.10.2023,"Торт ""Красный бархат"". ИП Фирсова Н. А.",9.0,190,168,18.0,0,0,0,0,0.0,18.0
16.01.2025,Торт Медовик сметанный 600гр. Маркетинг и еда,12.0,621,479,22.0,0,0,0,0,0.0,22.0
21.10.2024,Торт Пташкино молочко ,2.0,250,188,3.0,0,0,0,0,1.0,4.0
23.11.2023,Торт Птичье молоко 100г . ИП Николаева Ангела Федоровна,2.0,201,201,2.0,0,0,0,0,0.0,2.0
07.05.2022,Торт Спросите у кролика,2.0,887,0,0.0,0,0,0,0,3.0,3.0
17.01.2025,Торт Спросите у кролика. Маркетинг и еда,2.0,738,738,6.0,0,0,0,0,1.0,7.0
08.03.2019,Торт Шоколадная долина,17.0,156,115,31.0,0,0,0,0,6.0,38.0
08.03.2019,Торт медовый,11.0,98,0,0.0,0,0,0,0,4.0,4.0
30.08.2024,Торт медовый. Опт и Розница,11.0,132,106,21.0,0,2,0,0,0.0,24.0
15.07.2020,Торт морковный Спросите кролика 140г ,7.0,189,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,Торт морковный Спросите кролика 140г . Маркетинг и еда,7.0,223,175,14.0,0,0,0,0,0.0,14.0
13.05.2022,Тост Два вида лосося,23.0,249,0,0.0,0,0,0,0,1.0,1.0
17.02.2025,Тост Два вида лосося. Качество вкуса Сибирь,23.0,410,237,39.0,0,0,0,0,3.0,43.0
14.02.2025,Тост острый с курицей и соусом том ям 187г. Качество вкуса Сибирь,179.0,1469,111,289.0,0,1,214,0,21.0,446.0
14.02.2025,Тост с ветчиной и сыром 175г. Качество вкуса Сибирь,24.0,436,172,62.0,0,1,0,0,4.0,67.0
19.11.2019,Тост с ростбифом 170г,11.0,188,0,0.0,0,0,0,0,2.0,2.0
14.02.2025,Тост с ростбифом 170г. Качество вкуса Сибирь,11.0,286,188,36.0,0,0,0,0,4.0,41.0
19.11.2019,Тост с тунцом 155г ,3.0,208,0,0.0,0,0,0,0,3.0,3.0
14.02.2025,Тост с тунцом 155г . Качество вкуса Сибирь,3.0,254,205,11.0,0,1,0,0,2.0,14.0
25.12.2023,Тофу с оливками 250г (Пищевой соевый продукт),2.0,178,171,7.0,0,0,0,0,0.0,7.0
18.12.2021,Травяной чай медовое яблоко с имбирем 30 г,6.0,105,0,0.0,0,0,0,0,1.0,1.0
